"","Team","Date","TOI","CF","CA","CF60","CA60","CF%","C+/-"
"6375","CHI","2009-11-06",48.92,58.4,37.27,71.63,45.71,61.04,21.13
"6376","CHI","2009-11-05",39.78,27.13,40.99,40.93,61.82,39.83,-13.85
"6377","CHI","2009-10-30",41.94,45.36,30.89,64.89,44.2,59.48,14.46
"6378","CHI","2009-10-29",37.92,36.68,28.24,58.05,44.69,56.5,8.44
"6379","CHI","2009-10-26",38.11,42.05,27.35,66.2,43.06,60.59,14.69
"6380","CHI","2009-10-24",50.06,50.76,35.55,60.84,42.61,58.81,15.21
"6381","CHI","2009-10-21",40.48,27.04,31.22,40.08,46.27,46.42,-4.17
"6382","CHI","2009-10-17",41.43,39.3,33.59,56.91,48.64,53.92,5.71
"6383","CHI","2009-10-15",53.6,49.4,32.65,55.3,36.55,60.21,16.75
"6384","CHI","2009-10-14",49.58,48.97,25.65,59.26,31.05,65.62,23.31
"6385","CHI","2009-10-12",47.38,46.57,24.15,58.97,30.58,65.85,22.42
"6386","CHI","2009-10-10",41.62,39.65,28.87,57.16,41.62,57.87,10.78
"6387","CHI","2009-10-08",44.43,38.92,32.09,52.56,43.34,54.8,6.82
"6388","CHI","2009-10-03",47.41,50.38,37.85,63.76,47.91,57.1,12.53
"6389","CHI","2009-10-02",49.39,71.67,40.69,87.07,49.43,63.79,30.98
"6390","CHI","2009-05-27",50.9,45.24,52.99,53.33,62.47,46.06,-7.75
"6391","CHI","2009-05-24",36.09,22.47,24.6,37.36,40.9,47.74,-2.13
"6392","CHI","2009-05-22",48.86,32.04,41.53,39.34,50.99,43.55,-9.49
"6393","CHI","2009-05-19",48.22,51.06,55.95,63.54,69.62,47.72,-4.89
"6394","CHI","2009-05-17",50.78,39.2,57.59,46.32,68.05,40.5,-18.39
"6395","CHI","2009-05-11",47.38,37.49,36.53,47.48,46.26,50.65,0.97
"6396","CHI","2009-05-09",45.29,40.52,30.55,53.68,40.47,57.02,9.98
"6397","CHI","2009-05-07",51.6,35.23,28.25,40.97,32.85,55.5,6.99
"6398","CHI","2009-05-05",40.04,28.82,26.71,43.19,40.03,51.9,2.11
"6399","CHI","2009-05-02",37.84,41.12,21.88,65.19,34.7,65.27,19.24
"6400","CHI","2009-04-30",41.07,38.65,37.81,56.47,55.24,50.55,0.84
"6401","CHI","2009-04-27",50.07,30.22,52.28,36.21,62.64,36.63,-22.06
"6402","CHI","2009-04-25",43.92,33.05,28.96,45.14,39.56,53.3,4.09
"6403","CHI","2009-04-22",52.61,35.35,44.73,40.32,51.01,44.15,-9.38
"6404","CHI","2009-04-20",41.25,45.7,44.65,66.47,64.94,50.58,1.05
"6405","CHI","2009-04-18",45.56,43.34,34.78,57.08,45.8,55.48,8.56
"6406","CHI","2009-04-16",47.15,39.63,27.21,50.43,34.62,59.3,12.43
"6407","CHI","2009-04-12",44.35,29.01,36.83,39.25,49.83,44.06,-7.82
"6408","CHI","2009-04-11",47.41,29.15,38.34,36.89,48.52,43.19,-9.19
"6409","CHI","2009-04-08",55.35,37.33,30.54,40.47,33.1,55.01,6.8
"6410","CHI","2009-04-07",51.07,46.52,33.73,54.65,39.63,57.97,12.79
"6411","CHI","2009-04-05",47.23,51.04,26.93,64.83,34.21,65.46,24.11
"6412","CHI","2009-04-03",53.93,34.12,26.33,37.95,29.3,56.44,7.78
"6413","CHI","2009-04-01",35.5,33.72,16,56.99,27.04,67.82,17.72
"6414","CHI","2009-03-31",43.51,35.96,37.11,49.59,51.17,49.22,-1.15
"6415","CHI","2009-03-29",36.26,25.07,28.09,41.48,46.47,47.16,-3.02
"6416","CHI","2009-03-27",43.11,35.58,25.37,49.52,35.3,58.38,10.21
"6417","CHI","2009-03-25",52.13,41.51,31.8,47.78,36.6,56.62,9.71
"6418","CHI","2009-03-22",42.15,35.36,24.26,50.34,34.53,59.31,11.1
"6419","CHI","2009-03-20",51.55,42.82,37.51,49.84,43.66,53.3,5.31
"6420","CHI","2009-03-18",32.9,19.5,26.14,35.56,47.68,42.72,-6.65
"6421","CHI","2009-03-17",45.15,33.22,37.31,44.14,49.58,47.1,-4.09
"6422","CHI","2009-03-15",41.2,41.49,18.23,60.42,26.55,69.47,23.25
"6423","CHI","2009-03-13",44.01,33.32,26.65,45.43,36.33,55.56,6.67
"6424","CHI","2009-03-11",43.18,30.36,29.82,42.18,41.44,50.44,0.53
"6425","CHI","2009-03-08",38.46,26.73,31.74,41.7,49.51,45.72,-5.01
"6426","CHI","2009-03-07",48.45,55.16,42.36,68.31,52.45,56.57,12.8
"6427","CHI","2009-03-03",48.25,49.05,39.97,60.99,49.71,55.1,9.08
"6428","CHI","2009-03-01",43.05,52.02,22.59,72.5,31.49,69.72,29.42
"6429","CHI","2009-02-27",40.67,45.37,34.57,66.94,51,56.76,10.81
"6430","CHI","2009-02-24",42.19,51.74,31.76,73.58,45.17,61.96,19.98
"6431","CHI","2009-02-22",35.03,36.6,23.28,62.7,39.88,61.12,13.32
"6432","CHI","2009-02-21",47.99,67.6,39.74,84.51,49.68,62.98,27.86
"6433","CHI","2009-02-19",43.45,61.93,33.56,85.51,46.34,64.85,28.37
"6434","CHI","2009-02-17",40.12,52.04,18.73,77.82,28.01,73.54,33.31
"6435","CHI","2009-02-14",49.55,52.14,22.98,63.14,27.83,69.41,29.16
"6436","CHI","2009-02-13",37.93,29.42,30.07,46.55,47.56,49.46,-0.64
"6437","CHI","2009-02-11",50.9,40.52,47.71,47.77,56.24,45.92,-7.19
"6438","CHI","2009-02-07",37.65,42.66,20.02,67.99,31.91,68.06,22.64
"6439","CHI","2009-02-05",37.32,52.18,32.78,83.89,52.7,61.42,19.41
"6440","CHI","2009-02-03",50.59,63.94,33.62,75.84,39.88,65.54,30.32
"6441","CHI","2009-01-31",44.52,59.15,31.27,79.72,42.14,65.42,27.88
"6442","CHI","2009-01-29",52.73,58.75,40.56,66.85,46.15,59.16,18.2
"6443","CHI","2009-01-28",48.02,41.71,43.31,52.11,54.11,49.06,-1.6
"6444","CHI","2009-01-21",42.49,22.07,35.78,31.17,50.53,38.15,-13.71
"6445","CHI","2009-01-19",47.96,43.99,37.05,55.04,46.35,54.29,6.95
"6446","CHI","2009-01-17",45.87,42.49,26.58,55.58,34.76,61.52,15.91
"6447","CHI","2009-01-16",36.38,28.07,26.1,46.29,43.04,51.82,1.97
"6448","CHI","2009-01-14",38.09,27.76,25.33,43.73,39.91,52.28,2.43
"6449","CHI","2009-01-11",43.32,40.9,33.92,56.65,46.98,54.66,6.98
"6450","CHI","2009-01-10",42.62,54.6,44.24,76.87,62.27,55.24,10.37
"6451","CHI","2009-01-08",52.66,53.9,40.75,61.42,46.42,56.95,13.16
"6452","CHI","2009-01-06",32.89,62.81,13.93,114.58,25.42,81.84,48.87
"6453","CHI","2009-01-04",44.64,44.32,39.5,59.57,53.1,52.87,4.82
"6454","CHI","2009-01-01",46.02,35,47.99,45.63,62.57,42.17,-12.99
"6455","CHI","2008-12-30",35.77,31.92,35.91,53.54,60.23,47.06,-3.99
"6456","CHI","2008-12-28",46.64,63.3,30.31,81.43,38.99,67.62,32.99
"6457","CHI","2008-12-26",42.85,48.01,24.05,67.23,33.67,66.63,23.97
"6458","CHI","2008-12-20",38.48,46.46,37.78,72.44,58.91,55.15,8.68
"6459","CHI","2008-12-19",45.6,39.01,40.4,51.33,53.16,49.12,-1.39
"6460","CHI","2008-12-16",48.43,72.14,37.77,89.37,46.8,65.63,34.37
"6461","CHI","2008-12-14",51.44,34.43,46.94,40.16,54.76,42.31,-12.51
"6462","CHI","2008-12-12",38.09,49.42,20.51,77.84,32.31,70.66,28.9
"6463","CHI","2008-12-10",34.5,42.42,20.02,73.77,34.82,67.94,22.4
"6464","CHI","2008-12-07",51.47,55.51,26.54,64.71,30.94,67.66,28.97
"6465","CHI","2008-12-06",50.87,46.85,38.36,55.25,45.24,54.98,8.49
"6466","CHI","2008-12-03",46.14,41.67,35.61,54.19,46.3,53.92,6.06
"6467","CHI","2008-11-29",47.45,39.31,51.3,49.71,64.87,43.38,-11.99
"6468","CHI","2008-11-28",52.7,37.17,31.79,42.32,36.19,53.9,5.39
"6469","CHI","2008-11-26",51.19,47.05,52.95,55.15,62.06,47.05,-5.89
"6470","CHI","2008-11-22",49.78,52.37,52.24,63.12,62.97,50.06,0.13
"6471","CHI","2008-11-20",49.66,40.37,40.53,48.78,48.97,49.9,-0.16
"6472","CHI","2008-11-18",45.4,53.9,42.39,71.23,56.02,55.97,11.51
"6473","CHI","2008-11-16",42.18,29.98,33.73,42.65,47.98,47.06,-3.74
"6474","CHI","2008-11-14",36.83,37.02,30.17,60.31,49.15,55.1,6.85
"6475","CHI","2008-11-12",34.14,31.41,28.94,55.2,50.86,52.04,2.47
"6476","CHI","2008-11-09",28.71,24.26,15.05,50.69,31.46,61.71,9.2
"6477","CHI","2008-11-03",45.68,46.53,35.49,61.12,46.61,56.73,11.04
"6478","CHI","2008-11-01",38.52,26.74,41.49,41.65,64.63,39.19,-14.75
"6479","CHI","2008-10-31",44.61,44.05,31.06,59.25,41.77,58.65,12.99
"6480","CHI","2008-10-27",43.14,47.62,28.83,66.23,40.09,62.29,18.79
"6481","CHI","2008-10-25",40.31,26.56,38.85,39.53,57.83,40.6,-12.29
"6482","CHI","2008-10-22",44.13,43.12,27.48,58.63,37.36,61.08,15.65
"6483","CHI","2008-10-19",40.23,21.81,26.8,32.53,39.97,44.86,-4.99
"6484","CHI","2008-10-18",44.23,39.92,24.51,54.15,33.26,61.95,15.4
"6485","CHI","2008-10-15",39.44,37.27,31.1,56.7,47.32,54.51,6.16
"6486","CHI","2008-10-13",46.18,30.38,33.46,39.48,43.47,47.59,-3.07
"6487","CHI","2008-10-11",41.32,36.12,38.09,52.45,55.31,48.67,-1.97
"6488","CHI","2008-10-10",46.86,42.65,41.02,54.61,52.52,50.98,1.63
"6489","CHI","2008-04-06",46.58,38.5,52.79,49.59,68,42.17,-14.29
"6490","CHI","2008-04-04",51.82,32.27,37.08,37.36,42.93,46.53,-4.81
"6491","CHI","2008-04-02",36.57,22.15,23.62,36.34,38.76,48.39,-1.48
"6492","CHI","2008-03-30",40.78,18.87,35.15,27.77,51.71,34.94,-16.28
"6493","CHI","2008-03-29",41.08,35.55,37.46,51.92,54.71,48.69,-1.91
"6494","CHI","2008-03-26",42.68,37.78,34.88,53.11,49.03,52,2.9
"6495","CHI","2008-03-23",39.95,28.46,35.7,42.74,53.62,44.36,-7.24
"6496","CHI","2008-03-22",51.42,45.24,57.09,52.79,66.62,44.21,-11.85
"6497","CHI","2008-03-19",43.34,46.11,28.89,63.83,40,61.48,17.21
"6498","CHI","2008-03-16",43.79,27.33,38.99,37.45,53.42,41.21,-11.66
"6499","CHI","2008-03-14",45.04,37.99,37.4,50.61,49.82,50.39,0.59
"6500","CHI","2008-03-12",43,30.2,38.6,42.14,53.86,43.9,-8.4
"6501","CHI","2008-03-11",46.44,33.85,55.83,43.74,72.13,37.75,-21.98
"6502","CHI","2008-03-09",40.4,39.48,32.68,58.64,48.53,54.72,6.81
"6503","CHI","2008-03-07",45.65,23.14,30.47,30.41,40.04,43.17,-7.33
"6504","CHI","2008-03-05",37.37,21.8,22.63,35.01,36.33,49.07,-0.82
"6505","CHI","2008-03-04",39,46.35,27.3,71.31,42,62.93,19.05
"6506","CHI","2008-03-02",40.42,37,17.15,54.92,25.45,68.33,19.85
"6507","CHI","2008-02-28",40.64,26,40.31,38.38,59.51,39.21,-14.31
"6508","CHI","2008-02-27",50.63,37.36,41.08,44.27,48.68,47.63,-3.73
"6509","CHI","2008-02-24",34.97,23.13,31.44,39.68,53.94,42.38,-8.31
"6510","CHI","2008-02-23",45.71,49.25,43.97,64.65,57.72,52.83,5.28
"6511","CHI","2008-02-20",50.53,36.58,46.81,43.43,55.59,43.86,-10.24
"6512","CHI","2008-02-19",33.65,28.1,32.97,50.11,58.79,46.02,-4.86
"6513","CHI","2008-02-17",39.14,32.26,19.02,49.45,29.15,62.91,13.24
"6514","CHI","2008-02-14",44.22,41.36,26.01,56.12,35.29,61.4,15.35
"6515","CHI","2008-02-13",39.26,42.07,26.99,64.3,41.25,60.92,15.08
"6516","CHI","2008-02-10",41.59,29.23,48.9,42.17,70.55,37.41,-19.67
"6517","CHI","2008-02-07",39.97,34.73,31.22,52.13,46.87,52.66,3.51
"6518","CHI","2008-02-06",34.89,42.65,35.96,73.35,61.84,54.26,6.69
"6519","CHI","2008-02-02",38.9,32.44,33.53,50.04,51.72,49.17,-1.09
"6520","CHI","2008-01-30",44.67,31.62,38.44,42.47,51.64,45.13,-6.82
"6521","CHI","2008-01-24",34.2,24.57,17.48,43.11,30.67,58.43,7.09
"6522","CHI","2008-01-22",35.51,28.34,24.56,47.88,41.5,53.57,3.78
"6523","CHI","2008-01-19",39.34,30.2,38.47,46.07,58.67,43.98,-8.26
"6524","CHI","2008-01-18",43.47,31.6,32.37,43.61,44.68,49.4,-0.77
"6525","CHI","2008-01-16",45.51,29.36,34.56,38.71,45.57,45.93,-5.21
"6526","CHI","2008-01-13",40.13,39.94,35.64,59.71,53.29,52.84,4.3
"6527","CHI","2008-01-11",42.6,35.32,22.32,49.74,31.43,61.28,13
"6528","CHI","2008-01-09",39.54,25.24,23.58,38.31,35.79,51.7,1.66
"6529","CHI","2008-01-08",46.83,35.08,45.15,44.95,57.85,43.72,-10.07
"6530","CHI","2008-01-06",51.85,25.43,33.81,29.42,39.13,42.92,-8.38
"6531","CHI","2008-01-04",38.51,29.17,28.48,45.45,44.38,50.59,0.68
"6532","CHI","2008-01-03",40.9,37.93,29.31,55.64,43,56.41,8.61
"6533","CHI","2008-01-01",44.93,42.58,25.38,56.86,33.89,62.65,17.2
"6534","CHI","2007-12-30",43.17,44.08,34.41,61.26,47.82,56.16,9.67
"6535","CHI","2007-12-26",36.51,24.98,30.75,41.06,50.53,44.83,-5.77
"6536","CHI","2007-12-23",36.33,28.17,26.98,46.52,44.56,51.08,1.19
"6537","CHI","2007-12-22",39.75,39.62,40.13,59.8,60.58,49.68,-0.52
"6538","CHI","2007-12-19",42,35.6,23.78,50.86,33.97,59.96,11.82
"6539","CHI","2007-12-16",39.96,29.26,28.89,43.93,43.38,50.31,0.37
"6540","CHI","2007-12-15",36.76,31.23,20.37,50.98,33.25,60.53,10.86
"6541","CHI","2007-12-12",43.5,42.32,24.98,58.37,34.46,62.88,17.34
"6542","CHI","2007-12-09",39.85,30.42,31.66,45.8,47.67,49,-1.25
"6543","CHI","2007-12-07",42.99,40.52,19.14,56.56,26.71,67.92,21.39
"6544","CHI","2007-12-05",37.85,26.91,19.68,42.65,31.2,57.75,7.22
"6545","CHI","2007-12-01",41.95,24.14,32.61,34.53,46.64,42.54,-8.47
"6546","CHI","2007-11-30",36.12,18.87,21.17,31.35,35.16,47.13,-2.3
"6547","CHI","2007-11-28",40.39,28.61,22.83,42.5,33.91,55.62,5.78
"6548","CHI","2007-11-25",31.01,23.6,23.18,45.66,44.86,50.45,0.42
"6549","CHI","2007-11-24",47.64,56.48,43.8,71.14,55.17,56.32,12.68
"6550","CHI","2007-11-22",42.93,22.57,35.95,31.55,50.24,38.57,-13.38
"6551","CHI","2007-11-17",44.87,21.52,52.33,28.78,69.98,29.14,-30.81
"6552","CHI","2007-11-15",48.05,49.91,49.48,62.33,61.79,50.22,0.43
"6553","CHI","2007-11-14",45.96,33.21,38.47,43.36,50.22,46.33,-5.26
"6554","CHI","2007-11-11",36.11,21.18,29.24,35.19,48.59,42,-8.06
"6555","CHI","2007-11-09",41.4,39.78,25.2,57.65,36.53,61.21,14.57
"6556","CHI","2007-11-07",41.69,40.34,23.45,58.06,33.75,63.24,16.89
"6557","CHI","2007-11-04",35.31,25.96,25.84,44.11,43.91,50.12,0.12
"6558","CHI","2007-11-03",42.62,38.78,32.27,54.59,45.42,54.58,6.51
"6559","CHI","2007-10-31",46.26,38.3,32.92,49.67,42.7,53.77,5.37
"6560","CHI","2007-10-27",38.04,33.17,22.87,52.32,36.07,59.19,10.3
"6561","CHI","2007-10-25",41.36,34.67,23.98,50.3,34.78,59.12,10.69
"6562","CHI","2007-10-23",37.88,26.87,33.8,42.57,53.53,44.29,-6.92
"6563","CHI","2007-10-20",49,45.1,61.86,55.22,75.75,42.16,-16.76
"6564","CHI","2007-10-19",39.07,32.85,33.64,50.45,51.66,49.41,-0.79
"6565","CHI","2007-10-17",44.25,32.49,44.05,44.05,59.72,42.45,-11.56
"6566","CHI","2007-10-13",38.2,34.64,18.99,54.41,29.83,64.59,15.65
"6567","CHI","2007-10-12",35.83,20.44,40.24,34.23,67.38,33.69,-19.79
"6568","CHI","2007-10-10",45.98,22.75,28.38,29.68,37.04,44.49,-5.64
"6569","CHI","2007-10-06",41.91,25.51,31.16,36.53,44.62,45.02,-5.65
"6570","COL","2016-12-14",46.81,37.59,42.91,48.18,55,46.7,-5.32
"6571","COL","2016-12-11",41.44,41.92,60.21,60.7,87.17,41.05,-18.28
"6572","COL","2016-12-10",51.11,25.51,62.81,29.95,73.73,28.88,-37.3
"6573","COL","2016-12-08",47.14,37.86,42.89,48.19,54.59,46.88,-5.03
"6574","COL","2016-12-06",44.37,37.14,52.24,50.22,70.64,41.56,-15.09
"6575","COL","2016-12-03",43.02,30.59,52.41,42.66,73.1,36.85,-21.83
"6576","COL","2016-12-01",42.13,27.51,53.81,39.18,76.63,33.83,-26.3
"6577","COL","2016-11-29",52.29,44.51,66.75,51.07,76.59,40.01,-22.24
"6578","COL","2016-11-26",45.8,43.95,39.71,57.57,52.03,52.53,4.23
"6579","COL","2016-11-23",44.71,35.29,53.08,47.36,71.23,39.94,-17.79
"6580","COL","2016-11-21",54.68,47.98,74.19,52.64,81.41,39.27,-26.22
"6581","COL","2016-11-19",45.13,56.62,49.98,75.28,66.45,53.12,6.65
"6582","COL","2016-11-17",44.25,57.16,34.87,77.51,47.28,62.11,22.29
"6583","COL","2016-11-15",42.34,35.44,40.3,50.22,57.11,46.79,-4.86
"6584","COL","2016-11-13",52.79,34.09,64.16,38.74,72.93,34.69,-30.08
"6585","COL","2016-11-11",41.08,34.37,15.49,50.2,22.63,68.93,18.87
"6586","COL","2016-11-08",51.73,43.31,51.62,50.23,59.87,45.62,-8.32
"6587","COL","2016-11-06",39.46,24.1,32.69,36.65,49.7,42.44,-8.58
"6588","COL","2016-11-05",47,37.91,42.02,48.4,53.64,47.43,-4.11
"6589","COL","2016-11-03",48.53,43.85,36.26,54.21,44.83,54.74,7.59
"6590","COL","2016-11-01",41.8,34.83,56.02,50,80.41,38.34,-21.19
"6591","COL","2016-10-29",44.58,47.34,31.4,63.71,42.26,60.12,15.94
"6592","COL","2016-10-28",45.12,42.9,35.42,57.05,47.1,54.78,7.48
"6593","COL","2016-10-22",44.58,31.89,42.43,42.93,57.11,42.91,-10.54
"6594","COL","2016-10-20",45.15,32.65,36.06,43.39,47.92,47.52,-3.41
"6595","COL","2016-10-18",42.91,26.65,44.16,37.27,61.75,37.64,-17.51
"6596","COL","2016-10-17",43.76,36.03,46.51,49.4,63.77,43.65,-10.48
"6597","COL","2016-10-15",50.29,48.98,44.55,58.43,53.15,52.37,4.43
"6598","COL","2016-04-09",38.93,33.57,45.57,51.73,70.24,42.42,-12
"6599","COL","2016-04-07",39.79,31.43,42.98,47.4,64.8,42.24,-11.54
"6600","COL","2016-04-05",50.02,48.21,53.79,57.83,64.52,47.27,-5.57
"6601","COL","2016-04-03",44.7,38.3,61.19,51.41,82.13,38.5,-22.89
"6602","COL","2016-04-01",47.63,27.02,74.31,34.04,93.61,26.67,-47.29
"6603","COL","2016-03-29",46.62,28.81,44.62,37.08,57.43,39.24,-15.81
"6604","COL","2016-03-28",49.34,46.71,44.81,56.8,54.49,51.04,1.9
"6605","COL","2016-03-26",42.01,45.63,40.15,65.17,57.35,53.19,5.47
"6606","COL","2016-03-24",49.96,46.64,63.18,56.02,75.87,42.47,-16.54
"6607","COL","2016-03-20",46.94,51.25,36.19,65.51,46.26,58.61,15.06
"6608","COL","2016-03-18",53.2,43,52.89,48.5,59.65,44.84,-9.89
"6609","COL","2016-03-16",50.98,47.08,45.52,55.41,53.58,50.84,1.55
"6610","COL","2016-03-12",46.33,42.32,39.49,54.81,51.14,51.73,2.84
"6611","COL","2016-03-09",47.64,37.02,58.29,46.62,73.41,38.84,-21.27
"6612","COL","2016-03-07",48.22,52.98,62.54,65.92,77.81,45.86,-9.56
"6613","COL","2016-03-05",45.08,52.07,45.31,69.31,60.3,53.47,6.77
"6614","COL","2016-03-03",47.56,30.81,54.66,38.86,68.95,36.05,-23.85
"6615","COL","2016-03-01",47.39,48.12,34.49,60.92,43.67,58.25,13.63
"6616","COL","2016-02-27",39.7,43.02,46.16,65.01,69.76,48.24,-3.14
"6617","COL","2016-02-24",54.83,50.74,50.53,55.52,55.29,50.1,0.21
"6618","COL","2016-02-21",51.54,50.25,35.54,58.49,41.38,58.57,14.7
"6619","COL","2016-02-20",44.83,43.26,41.43,57.9,55.45,51.08,1.83
"6620","COL","2016-02-17",47.77,37.24,53.24,46.77,66.88,41.15,-16.01
"6621","COL","2016-02-14",39.9,39.61,38.45,59.56,57.82,50.74,1.16
"6622","COL","2016-02-12",45.99,26.62,60.05,34.73,78.34,30.72,-33.43
"6623","COL","2016-02-11",50.01,25.51,50.28,30.61,60.32,33.66,-24.77
"6624","COL","2016-02-09",46.68,33.03,43.24,42.46,55.58,43.31,-10.21
"6625","COL","2016-02-06",49.53,42.13,73.17,51.04,88.64,36.54,-31.04
"6626","COL","2016-02-04",47.3,26.26,66.2,33.31,83.98,28.4,-39.94
"6627","COL","2016-02-02",47.35,29.08,88.84,36.85,112.58,24.66,-59.76
"6628","COL","2016-01-27",38,21.39,49.06,33.77,77.46,30.36,-27.67
"6629","COL","2016-01-26",42.42,36.13,37.11,51.1,52.49,49.33,-0.98
"6630","COL","2016-01-23",45.17,31.56,66.38,41.92,88.17,32.22,-34.82
"6631","COL","2016-01-22",48.56,47.65,54.87,58.88,67.8,46.48,-7.22
"6632","COL","2016-01-20",50.17,41.74,37.85,49.92,45.26,52.45,3.89
"6633","COL","2016-01-18",50.96,49.4,50.56,58.16,59.53,49.42,-1.16
"6634","COL","2016-01-16",46.12,39.61,37.96,51.54,49.39,51.07,1.65
"6635","COL","2016-01-14",46.41,41.17,31.32,53.23,40.49,56.8,9.85
"6636","COL","2016-01-12",48.12,30.36,72.8,37.85,90.77,29.43,-42.44
"6637","COL","2016-01-10",49.92,41.08,61.71,49.37,74.17,39.96,-20.63
"6638","COL","2016-01-08",44.09,35.51,39.58,48.32,53.87,47.29,-4.07
"6639","COL","2016-01-06",50.83,48.3,65.84,57.01,77.72,42.32,-17.54
"6640","COL","2016-01-04",42.87,40.18,34.8,56.24,48.71,53.59,5.38
"6641","COL","2016-01-02",42.25,30.79,35.68,43.73,50.68,46.32,-4.89
"6642","COL","2015-12-31",46.7,39.85,56.34,51.2,72.39,41.43,-16.49
"6643","COL","2015-12-28",44.13,23.05,60.16,31.34,81.79,27.7,-37.11
"6644","COL","2015-12-27",47.05,50.26,41.01,64.09,52.3,55.06,9.25
"6645","COL","2015-12-21",49.38,37.97,38.45,46.14,46.72,49.68,-0.48
"6646","COL","2015-12-19",54.43,48.51,58.93,53.48,64.96,45.15,-10.42
"6647","COL","2015-12-17",45.46,52.08,48.43,68.74,63.92,51.81,3.65
"6648","COL","2015-12-15",45.12,43.4,42.36,57.71,56.33,50.61,1.04
"6649","COL","2015-12-13",54.67,40.51,59.27,44.46,65.05,40.6,-18.76
"6650","COL","2015-12-12",34.73,31.03,38.43,53.61,66.39,44.68,-7.4
"6651","COL","2015-12-09",43.59,30.33,51.15,41.75,70.41,37.22,-20.82
"6652","COL","2015-12-07",55.55,36.65,36.49,39.58,39.41,50.11,0.16
"6653","COL","2015-12-05",47.05,29.89,58.13,38.12,74.13,33.96,-28.23
"6654","COL","2015-12-03",55.68,39.49,47.73,42.55,51.43,45.28,-8.24
"6655","COL","2015-12-01",51.04,33.06,36.68,38.86,43.12,47.41,-3.62
"6656","COL","2015-11-30",45.25,33.93,41.05,44.99,54.43,45.25,-7.12
"6657","COL","2015-11-28",49.38,39.95,50.36,48.54,61.19,44.23,-10.41
"6658","COL","2015-11-25",46.97,47.84,47.17,61.12,60.26,50.35,0.67
"6659","COL","2015-11-23",49.38,36.3,50.94,44.1,61.89,41.61,-14.64
"6660","COL","2015-11-21",48.6,39,46.57,48.15,57.5,45.57,-7.57
"6661","COL","2015-11-19",40.11,36.58,42.74,54.72,63.93,46.12,-6.16
"6662","COL","2015-11-17",47.26,45.95,52.94,58.34,67.21,46.47,-6.99
"6663","COL","2015-11-14",48.7,35.91,51.53,44.24,63.49,41.07,-15.62
"6664","COL","2015-11-12",46.44,50.12,38.44,64.75,49.67,56.59,11.68
"6665","COL","2015-11-10",54.52,59.87,44.48,65.89,48.95,57.37,15.39
"6666","COL","2015-11-06",43.23,32.6,34.06,45.25,47.27,48.91,-1.45
"6667","COL","2015-11-05",36.91,38.22,32.71,62.14,53.17,53.89,5.51
"6668","COL","2015-11-03",49.74,49.65,61.42,59.89,74.09,44.7,-11.77
"6669","COL","2015-11-01",50.15,30.86,37.2,36.92,44.51,45.34,-6.34
"6670","COL","2015-10-30",43.63,32.47,50.99,44.65,70.12,38.9,-18.52
"6671","COL","2015-10-29",37.9,32.89,39.42,52.07,62.4,45.49,-6.52
"6672","COL","2015-10-27",47.23,32.28,37.9,41.01,48.14,46,-5.62
"6673","COL","2015-10-24",43.38,35.04,51.34,48.46,71.01,40.56,-16.31
"6674","COL","2015-10-21",41.78,39.43,34.37,56.62,49.36,53.43,5.06
"6675","COL","2015-10-18",41.37,22.88,66.51,33.19,96.46,25.6,-43.63
"6676","COL","2015-10-16",41.57,38.78,61.29,55.98,88.46,38.76,-22.51
"6677","COL","2015-10-14",45.53,26.56,51.78,35,68.24,33.9,-25.22
"6678","COL","2015-10-10",45.56,39.81,57.45,52.42,75.65,40.93,-17.64
"6679","COL","2015-10-08",52.89,44.79,65.08,50.81,73.83,40.76,-20.29
"6680","COL","2015-04-11",55.46,37.05,49.12,40.09,53.14,43,-12.07
"6681","COL","2015-04-09",47.67,23.08,42.7,29.05,53.75,35.08,-19.62
"6682","COL","2015-04-07",48.16,29.21,71.85,36.39,89.52,28.9,-42.64
"6683","COL","2015-04-04",56.46,21.84,66.01,23.21,70.14,24.86,-44.16
"6684","COL","2015-04-03",44.49,34.51,48.99,46.53,66.07,41.32,-14.49
"6685","COL","2015-04-01",53.76,30.68,61.29,34.24,68.41,33.36,-30.61
"6686","COL","2015-03-30",56.86,44.37,59.48,46.82,62.76,42.73,-15.11
"6687","COL","2015-03-28",47.05,40.81,41.13,52.04,52.45,49.8,-0.32
"6688","COL","2015-03-26",43.72,44.58,41.97,61.18,57.6,51.51,2.61
"6689","COL","2015-03-25",51.11,58.2,55.39,68.32,65.03,51.23,2.8
"6690","COL","2015-03-23",50.62,42.71,51.31,50.62,60.81,45.43,-8.6
"6691","COL","2015-03-20",51.42,30.7,59.87,35.82,69.86,33.89,-29.17
"6692","COL","2015-03-19",51.75,46.56,49.37,53.99,57.24,48.54,-2.81
"6693","COL","2015-03-14",51.02,49.64,50.56,58.38,59.45,49.54,-0.91
"6694","COL","2015-03-12",51.85,45.15,52.44,52.24,60.68,46.27,-7.29
"6695","COL","2015-03-10",47.19,28.8,51.81,36.61,65.87,35.72,-23.01
"6696","COL","2015-03-08",46.75,26.88,46.42,34.49,59.58,36.67,-19.55
"6697","COL","2015-03-07",45.08,30.95,49.63,41.19,66.05,38.41,-18.68
"6698","COL","2015-03-04",50.24,31.21,57.6,37.28,68.79,35.15,-26.39
"6699","COL","2015-02-28",37.86,36.59,55.25,57.98,87.56,39.84,-18.66
